src_ip,dst_ip,src_port,dst_port,flow_duration,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,flow_bytes_per_sec,flow_packets_per_sec,flow_iat_mean,flow_iat_std,syn_count,ack_count,packet_length_mean,packet_length_std,protocol_ICMP,protocol_TCP,protocol_UDP,fin_count_0,fin_count_1,rst_count_0,rst_count_1,psh_count_0,psh_count_1,psh_count_2,psh_count_3,psh_count_4,urg_count_0,urg_count_1,label
0.8445524966881606,-1.5496886238969956,1.105454821777527,1.2438821013970958,-0.4977577096232186,3.6093590708782113,-0.6596607189157324,4.180323265359892,-0.5032373711740097,2.353615517817564,6.066227003679757,-0.32075595178292376,-0.33251542519804367,1.45116129991545,2.690653403938419,-0.12783104909941964,0.05582214354406065,-0.5567100007721044,-0.313151978722953,1.355792074705989,-0.5394230870924926,-1.7029851740179696,1.2851146260193616,2.0298239168140286,-1.0970538984882148,0.5185880244497291,-0.6244399077173608,-0.3692744729379982,0.42302204705720503,0.21277553725454226,-1.2719946028221212,2
0.29822795563909066,-1.634741766269725,-1.4768745960323475,-0.1753951682511643,-0.46977055457566913,-0.3207431487513066,-0.6596607189157324,0.1846524388040045,5.17348829725972,0.5022094869325626,-0.19387361398969957,-0.31908076166664895,-0.33293715569663407,0.19139242796707867,0.2101760841282817,0.05737742511128418,0.18659049406011793,1.763527993281718,0.9248380731649742,0.5770667604027464,-0.2985950370358193,0.07023122915857366,-0.4155211261893655,-1.0700216599448433,0.4723302130474267,-0.5465357250000213,-0.7128047067900894,0.6846502960998928,-0.8219203289735609,1.4576179633790811,-0.6795396835712176,5
2.6767566476252407,1.2827304823251198,1.2483774242147587,0.9797453262043693,-0.23487929195998336,-0.11515026030812127,0.8474615832528557,-0.07481844690699685,-0.026917817513958876,-0.1869430791400025,-0.2118944934691622,-0.31268403010644763,-0.32394196599309216,-0.05949421312991214,-0.008140300225423253,-0.11947386552364503,-0.9353490303024972,-0.6130146752546873,-0.8509629433967629,0.25467807318825425,-0.8221914781978923,-0.3552191103456699,-1.6716795846480303,1.5234285355386836,-0.1469221037316844,-0.5465357250000211,-0.5310850045437943,-0.3692744729379982,-2.130165596222974,-0.8864052604279183,0.8864052604279182,1
-1.2770503087789984,-1.756044344111568,-1.013124618523412,0.7034111239386671,-0.4880722502379568,-0.24384119531455187,1.0054659306282137,-0.2505312736983865,1.0336788634166476,-0.0009735512302420091,-0.19071004926656807,-0.3189385898462786,-0.3314928282111253,0.0354663451065954,-0.192602501222201,-0.09626760388234423,2.020988660458636,-0.42290836332976245,0.2922237874733699,0.11810173770914953,-1.061913167103641,1.061913167103641,-0.1233774693149764,1.0846486402296986,-0.6391014819458268,-3.7347091335251217,0.47247706160521563,1.3170486577806308,-0.4034732923929645,-1.476111297229045,-2.482618392298474,4
-0.8777880733631216,-0.16142236945923197,-0.4956846925504659,-0.5116557597996443,-0.4570418203339425,-0.24271358382999877,-0.0457666941095185,-0.2630617994354069,0.4677693309385054,-0.19792539477667026,-0.2287866317724264,-0.3184858292757451,-0.3309753675450918,0.0354663451065954,-0.18927697077473024,-0.09568224239672811,0.943941900094936,1.4217813438428841,-0.6678029050938057,-0.14066747818800004,-1.061913167103641,1.061913167103641,-1.1655110734894087,0.9929496568350089,-0.6391014819458268,2.7680086756725077,1.2592761364629652,-2.2945673579741257,-0.4034732923929645,1.607349919169503,-0.044475444061706504,4
-0.2874762890390866,-0.674255234401737,-0.006370556902595914,0.9780153453962623,-0.427618412490618,-0.2442384235493397,0.7581591828745825,-0.2630713750863868,0.8032615405128292,-0.15845583373017716,-0.17562270278574574,-0.3210054232639183,-0.33087871225440335,0.0354663451065954,-0.1808524287881844,-0.11529513438988878,2.084951346399916,-1.8246385527400972,-1.5651778524358184,-1.6527746937100674,-1.061913167103641,1.061913167103641,-0.150134886057398,-0.3973761665260115,-0.6391014819458268,1.7070026066758186,1.9805112445731192,1.4940192729535493,-0.4034732923929645,-0.15094702281552724,1.050422413298721,4
0.25466182517552016,1.6820474518463826,-0.5447400510083868,-0.8365811604263866,-0.4957485353205849,2.4122948381679516,-0.6596607189157324,-1.2092688170867545,-0.5032373711740097,2.285337732502438,3.9063851890246895,-0.320736124670359,-0.33251606271996137,2.27034137724032,2.142829708412565,-0.12455117913879389,1.2444478523394804,-0.09521777632580673,-0.666435272201317,-0.7799221978149982,-1.6461087142802906,0.7912874591443564,0.04469536114777295,1.1785053500753653,0.3074966677491823,1.2143676200213405,-0.6058566581820317,-0.3692744729379982,0.031269024591426685,-0.1762421798168709,0.15978395278133978,2
0.23251178925775134,0.5642305262662223,-0.16820828378591124,-0.034763450166679755,-0.4991540288866685,5.144406254542068,-0.6596607189157324,4.438055647709949,-0.5032373711740097,8.328665429137569,6.441258036644051,-0.32078025735951565,-0.3325385290836414,2.9310948813906608,-1.3752070459018513,-0.12762616171703534,0.284321473631018,-0.38471089162723987,0.3881777754049561,-0.42821573592456946,-2.522923063587683,1.1379034941067274,0.4658982747343303,3.2179175306530636,-2.201430991620832,0.5778845192928866,-2.068924799907734,-0.3692744729379982,0.6508527611195435,-0.5336709168728258,0.355042549378437,2
-1.2635121699403258,0.42132674952318117,-1.422863495660377,0.719851884363583,-0.42965631689225775,-0.2405553041381674,0.58338303187764,-0.1514880880010862,1.4237074731088835,-0.035215444344845526,-0.16936931119385806,-0.3208862404295257,-0.33289006508838614,0.0354663451065954,-0.19516188557989458,-0.10900722846847025,-0.22457510215503085,2.584777669613131,-1.0312913029799224,-0.7604970725084452,-1.061913167103641,1.061913167103641,-2.1782396764077565,3.3066631461368603,-0.6391014819458268,1.1206386622247173,-0.7630681544180493,1.4625000240825026,-0.4034732923929645,-0.16032280266180615,-0.15995354011357832,4
-0.5902740948028694,0.9865666320453408,-0.4679386948217939,-1.3087614428979906,0.22145211161585002,-0.26274489326988587,0.9626338345220413,-0.31249150875121623,-0.3276136422593093,-0.18170688483628697,-0.21169461092262867,0.10862407631151604,3.241551482229168,-0.40875423659202326,-0.2564805622142733,-0.12136759518941241,-0.2770804211403532,1.5387908179470404,-0.1776870883187982,1.5498420048758377,0.4517486124196361,1.0740690449201327,0.44037892799664546,0.319760480076048,0.7123040134747372,-0.5392649005270767,-0.5516530731916901,0.3189513632682832,1.931445891678369,-1.6274784229232762,-1.898346736675783,0
-0.9263131977519514,-0.14574221396638576,-0.8190494592076221,0.07920551950935523,7.920437743415766,0.03898372021500178,12.6309002142972,1.133986290483903,-0.5032373711740097,-0.18830881543222946,-0.21462934476313425,7.162536351073006,0.979049337826359,-0.9808426028246054,-0.3404731107956913,2.233725518228068,-2.316962305629618,-0.5927489783638191,1.4217263008181757,1.0809847247582953,0.9999830245754509,0.6287642707707859,0.1951246986658255,1.4543556253597743,0.580278909710089,1.0440159283707398,-0.5310850045437943,0.2346267617979278,-0.4034732923929645,1.1281521496355325,-1.1281521496355325,3
-0.9093961474699962,3.342333427137425,-0.7826406877805654,1.4110852190828584,-0.6176492766560093,-0.11467452018521816,2.5915912774532837,-0.17231367823024402,-0.5032373711740097,-0.19028856848813203,-0.21463408906387055,2.3631167504229733,6.292940671429352,-0.4298389123711467,0.3537091160661425,4.911101026986099,-1.6124056885069815,-0.5927489783638191,0.5293626453009821,-0.27078577529707104,-0.06320619902251373,0.3474141056176809,0.5778473268696814,2.1946368095516053,0.0004742585372647934,2.091533062089932,-0.5310850045437943,0.8761994207336659,-0.4034732923929645,1.1281521496355325,-1.1281521496355325,3
-1.4440739532510902,1.3878797563534735,1.616785792121268,2.055241243289688,-0.4475395146887798,-0.13440704544963017,0.8468317874040099,-0.08253899216587518,-0.0539540020893605,-0.1852158405356454,-0.21301570523263055,-0.31348532155379155,-0.33594677132669715,-0.3999646654115232,-0.01210688473829677,-0.12215109534663737,-0.8350098569573489,-0.5059574027415267,-0.8509629433967629,-1.7120885865270896,1.6059190340706706,-1.2906712831672706,1.3861392680014957,1.7792808987273303,0.8630817529413827,-0.5465357250000211,-0.5310850045437943,-0.3692744729379982,1.4269226751085444,-0.8864052604279183,0.8864052604279182,1
-1.0397586297643289,3.532931851730111,-1.6726143766745056,0.9818889283244642,13.33491176176379,-0.3738783960191239,10.271094124992942,1.3340829571336137,-0.5032373711740097,-0.188355582929646,-0.21462090468266462,-1.4507307391851465,0.5826357823562671,-0.32036906365379336,0.5878102187363976,12.98297174908904,-0.8579489564447335,-0.5927489783638191,0.4653271941262693,2.371412431059797,0.25248599351312684,-0.8094397325224609,1.313111098460093,-0.9601882474165898,-0.6064334844045274,-1.3688238727533903,-0.5310850045437943,1.6166219029527351,-0.4034732923929645,1.1281521496355325,-1.1281521496355325,3
-0.3983916058191471,-0.5369625991475462,1.480855580410257,1.525274490621785,-0.3364379027513146,-0.2750029079410965,-0.608504401047122,-0.3440972388864747,-0.4923107519580684,-0.1899238911514771,-0.2142807255373923,-0.272170984826512,-0.2566872275016794,0.0354663451065954,-0.2388551980081862,-0.1238074220592728,-1.1611899196589544,-0.5927489783638191,1.1751393027860062,-0.6859943405700355,-1.061913167103641,1.061913167103641,-1.2506408613597126,1.2506408613597126,-0.6391014819458268,1.8297065576087663,-0.5310850045437943,-0.3692744729379982,-0.4034732923929645,-0.8864052604279183,0.8864052604279182,0
